#	alphatic	aromatic	postivecharge	negativecharge	uncharge
27|0	0.2	0.2	0.0	0.0	0.6
37|0	0.2	0.0	0.2	0.0	0.6
41|0	0.2	0.4	0.0	0.0	0.4
54|0	0.7142857142857143	0.14285714285714285	0.0	0.0	0.14285714285714285
68|0	0.5714285714285714	0.14285714285714285	0.0	0.0	0.2857142857142857
71|0	0.0	0.42857142857142855	0.14285714285714285	0.0	0.42857142857142855
72|0	0.14285714285714285	0.2857142857142857	0.0	0.0	0.5714285714285714
78|0	0.375	0.25	0.0	0.125	0.25
80|0	0.625	0.0	0.0	0.125	0.25
82|0	0.25	0.125	0.0	0.0	0.625
106|0	0.875	0.0	0.0	0.125	0.0
115|0	0.4444444444444444	0.2222222222222222	0.0	0.0	0.3333333333333333
120|0	0.4444444444444444	0.1111111111111111	0.0	0.0	0.4444444444444444
170|0	0.29411764705882354	0.11764705882352941	0.29411764705882354	0.11764705882352941	0.17647058823529413
182|0	0.3157894736842105	0.10526315789473684	0.2631578947368421	0.0	0.3157894736842105
194|0	0.2857142857142857	0.23809523809523808	0.09523809523809523	0.0	0.38095238095238093
206|0	0.2916666666666667	0.125	0.16666666666666666	0.0	0.4166666666666667
215|0	0.4074074074074074	0.1111111111111111	0.14814814814814814	0.14814814814814814	0.18518518518518517
217|0	0.7037037037037037	0.0	0.18518518518518517	0.0	0.1111111111111111
220|0	0.3958333333333333	0.10416666666666667	0.10416666666666667	0.020833333333333332	0.375
27|1	0.6923076923076923	0.07692307692307693	0.15384615384615385	0.0	0.07692307692307693
37|1	0.6428571428571429	0.0	0.21428571428571427	0.0	0.14285714285714285
41|1	0.21428571428571427	0.0	0.0	0.0	0.7857142857142857
54|1	0.5294117647058824	0.058823529411764705	0.17647058823529413	0.058823529411764705	0.17647058823529413
68|1	0.42105263157894735	0.05263157894736842	0.0	0.05263157894736842	0.47368421052631576
71|1	0.5263157894736842	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684
72|1	0.2	0.1	0.2	0.05	0.45
78|1	0.6666666666666666	0.09523809523809523	0.14285714285714285	0.047619047619047616	0.047619047619047616
80|1	0.13636363636363635	0.22727272727272727	0.09090909090909091	0.0	0.5454545454545454
82|1	0.5833333333333334	0.08333333333333333	0.20833333333333334	0.041666666666666664	0.08333333333333333
106|1	0.3333333333333333	0.23333333333333334	0.13333333333333333	0.03333333333333333	0.26666666666666666
115|1	0.24242424242424243	0.12121212121212122	0.15151515151515152	0.06060606060606061	0.42424242424242425
120|1	0.6470588235294118	0.08823529411764706	0.17647058823529413	0.0	0.08823529411764706
170|1	0.26	0.1	0.18	0.08	0.38
182|1	0.32727272727272727	0.03636363636363636	0.12727272727272726	0.07272727272727272	0.43636363636363634
194|1	0.3508771929824561	0.017543859649122806	0.14035087719298245	0.05263157894736842	0.43859649122807015
206|1	0.39344262295081966	0.11475409836065574	0.16393442622950818	0.13114754098360656	0.19672131147540983
215|1	0.36507936507936506	0.07936507936507936	0.14285714285714285	0.047619047619047616	0.36507936507936506
217|1	0.65625	0.046875	0.078125	0.03125	0.1875
220|1	0.421875	0.0625	0.15625	0.171875	0.1875
